timestamp,grade,is_deviated,Fe,C,Si,Mn,P,S,total_composition
2025-11-13 03:50:00,GREY-IRON,True,92.3491,3.8586,2.7053,0.9665,0.0775,0.0981,100.0551
2024-10-10 23:45:00,SG-IRON,False,86.5883,3.6633,2.2215,0.63,0.038,0.0202,93.16130000000001
2025-10-01 10:05:00,LOW-CARBON-STEEL,True,97.8154,0.1533,0.1449,0.2709,0.0267,0.046,98.45720000000001
2025-05-27 05:50:00,GREY-IRON,True,83.3939,3.1619,1.4255,0.4914,0.0837,0.0511,88.6075
2024-04-13 17:35:00,HIGH-CARBON-STEEL,False,97.6348,0.8828,0.3755,1.5301,0.0261,0.0181,100.46740000000001
2025-10-01 15:35:00,SG-IRON,True,86.439,3.6185,2.0748,0.7495,0.0131,0.0124,92.90729999999998
2025-11-17 00:20:00,GREY-IRON,True,94.0967,2.8576,1.9723,0.3441,0.0538,0.1492,99.4737
2024-02-27 07:45:00,MEDIUM-CARBON-STEEL,False,98.6021,0.4471,0.4183,0.9546,0.0139,0.0502,100.48620000000001
2024-03-25 17:05:00,GREY-IRON,False,87.9181,2.5693,2.3686,0.8004,0.1107,0.0375,93.80459999999998
2025-02-26 10:15:00,SG-IRON,False,87.4861,3.7729,2.4688,0.6544,0.0711,0.023,94.47629999999998
2025-06-22 18:20:00,HIGH-CARBON-STEEL,True,97.1983,0.5019,0.304,2.0089,0.0341,0.0111,100.0583
2024-04-21 06:35:00,GREY-IRON,False,91.0549,3.3255,1.9392,0.9768,0.1124,0.0308,97.4396
2025-07-29 03:10:00,SG-IRON,True,85.6209,3.3606,1.6316,0.7575,0.0363,0.0315,91.4384
2025-07-06 06:25:00,MEDIUM-CARBON-STEEL,True,97.3586,0.4609,0.4951,0.9692,0.001,0.0068,99.29159999999999
2024-03-10 15:15:00,SG-IRON,False,88.0425,3.4064,2.1963,0.8332,0.0458,0.0164,94.54060000000001
2024-10-07 10:30:00,GREY-IRON,False,91.8162,3.2089,2.1171,0.7538,0.037,0.0872,98.02019999999999
2024-02-26 05:30:00,MEDIUM-CARBON-STEEL,False,98.4426,0.2912,0.5855,1.0642,0.03,0.0257,100.4392
2025-07-22 00:50:00,SG-IRON,True,85.9539,2.7841,1.6769,0.6754,0.0494,0.0168,91.15650000000001
2025-03-24 21:00:00,LOW-CARBON-STEEL,False,99.1726,0.13,0.2544,0.6588,0.0165,0.0149,100.24719999999999
2025-10-14 12:00:00,GREY-IRON,True,83.0428,4.0234,1.4599,0.6413,0.0615,0.0572,89.28609999999999
2025-08-01 00:20:00,MEDIUM-CARBON-STEEL,True,97.2565,0.5381,0.091,1.2785,0.0208,0.0019,99.18679999999999
2025-08-21 12:35:00,HIGH-CARBON-STEEL,True,97.6554,0.7315,0.0173,1.3628,0.0206,0.0589,99.84649999999999
2024-08-05 18:25:00,LOW-CARBON-STEEL,False,98.985,0.0821,0.3434,0.7703,0.0204,0.0309,100.2321
2024-09-19 06:45:00,LOW-CARBON-STEEL,False,98.4866,0.1689,0.4632,0.5645,0.0389,0.042,99.76409999999998
2025-08-08 15:40:00,SG-IRON,True,84.3556,2.7904,2.8503,1.062,0.0528,0.0202,91.13130000000001
2024-05-31 18:25:00,HIGH-CARBON-STEEL,False,98.4554,0.8346,0.4723,1.7172,0.0318,0.0435,101.5548
2025-01-30 07:35:00,HIGH-CARBON-STEEL,False,98.0292,0.8468,0.4736,1.1632,0.0217,0.0398,100.57430000000001
2025-03-07 16:55:00,MEDIUM-CARBON-STEEL,False,98.2312,0.5697,0.4297,1.0413,0.0352,0.0209,100.328
2024-12-17 09:30:00,LOW-CARBON-STEEL,False,99.1408,0.1941,0.2548,0.5957,0.0235,0.0335,100.2424
2025-05-06 06:10:00,SG-IRON,True,85.0865,3.1914,1.8643,1.0742,0.0325,0.0059,91.2548
2025-03-06 12:00:00,LOW-CARBON-STEEL,False,99.092,0.1189,0.1585,0.4498,0.0251,0.0213,99.86559999999999
2024-02-25 13:55:00,MEDIUM-CARBON-STEEL,False,98.0722,0.4015,0.4939,1.053,0.0237,0.0212,100.06549999999999
2024-06-23 18:30:00,GREY-IRON,False,89.8072,3.6244,1.7894,0.8349,0.1143,0.0964,96.2666
2024-07-04 15:40:00,GREY-IRON,False,88.5724,3.0029,2.3332,0.5444,0.0789,0.0746,94.60640000000001
2024-01-17 21:20:00,SG-IRON,False,85.367,3.7411,2.3459,0.7181,0.026,0.0178,92.2159
2025-11-04 22:20:00,SG-IRON,True,85.9708,2.7695,3.0343,0.7139,0.0944,0.0186,92.60149999999999
2024-07-21 05:55:00,GREY-IRON,False,90.7377,3.2079,2.1212,0.8258,0.1074,0.0898,97.0898
2025-04-09 20:35:00,GREY-IRON,True,89.5345,2.2901,2.7463,0.6857,0.0317,0.0377,95.326
2024-12-18 16:45:00,HIGH-CARBON-STEEL,False,97.8283,1.0325,0.6071,0.8706,0.0324,0.0228,100.3937
2025-03-09 06:20:00,HIGH-CARBON-STEEL,False,97.7177,0.7105,0.2912,1.1122,0.0245,0.0313,99.8874
2024-01-30 17:40:00,HIGH-CARBON-STEEL,False,97.8912,0.8597,0.373,1.2096,0.0241,0.0314,100.38900000000001
2024-10-30 01:45:00,SG-IRON,False,87.4468,3.1748,1.9487,0.5909,0.0188,0.0288,93.20880000000001
2024-06-17 22:55:00,SG-IRON,False,82.7947,3.3702,2.022,0.4484,0.0593,0.0228,88.71740000000001
2024-07-20 13:25:00,HIGH-CARBON-STEEL,False,97.5473,0.6709,0.4855,1.0481,0.003,0.0392,99.79400000000001
2024-02-08 00:45:00,LOW-CARBON-STEEL,False,98.5929,0.0986,0.221,0.4491,0.0279,0.0488,99.43830000000001
2025-03-24 07:45:00,LOW-CARBON-STEEL,False,99.281,0.065,0.2539,0.7312,0.0201,0.03,100.3812
2025-03-12 13:50:00,MEDIUM-CARBON-STEEL,False,98.6529,0.4613,0.4251,0.8659,0.022,0.0328,100.46
2024-08-15 20:20:00,LOW-CARBON-STEEL,False,98.4695,0.2145,0.4448,0.7274,0.0236,0.03,99.9098
2025-05-10 09:05:00,GREY-IRON,True,91.6541,3.5224,1.7505,0.8798,0.115,0.1297,98.0515
2024-02-01 15:25:00,MEDIUM-CARBON-STEEL,False,98.2446,0.4961,0.4795,0.9087,0.0176,0.0313,100.1778
2025-11-23 12:10:00,MEDIUM-CARBON-STEEL,True,97.7658,0.2059,0.4864,1.6388,0.0242,0.0181,100.1392
2025-11-24 02:45:00,MEDIUM-CARBON-STEEL,True,97.2095,0.3962,0.5149,1.8109,0.0264,0.028,99.9859
2025-10-01 16:20:00,HIGH-CARBON-STEEL,True,97.4021,0.9771,0.4264,1.1708,0.0043,0.0473,100.028
2024-12-13 11:05:00,HIGH-CARBON-STEEL,False,98.2498,1.0029,0.6524,1.7256,0.0109,0.0374,101.679
2025-11-03 07:40:00,GREY-IRON,True,89.6209,2.9801,2.1822,1.4311,0.1461,0.1247,96.4851
2025-08-28 13:20:00,LOW-CARBON-STEEL,True,98.8215,0.0134,0.3921,0.6751,0.0088,0.0125,99.9234
2024-02-10 16:20:00,GREY-IRON,False,91.6627,3.0985,2.2225,0.8862,0.1069,0.1086,98.08539999999999
2024-03-25 20:10:00,LOW-CARBON-STEEL,False,98.7953,0.1417,0.263,0.6243,0.0294,0.0368,99.8905
2025-07-28 08:45:00,SG-IRON,True,87.3171,3.5053,1.8362,0.4548,0.0117,0.0392,93.16430000000001
2025-06-15 09:20:00,SG-IRON,True,83.8608,3.2134,2.9591,0.7329,0.0333,0.0137,90.8132
2024-10-23 03:55:00,LOW-CARBON-STEEL,False,98.7225,0.0733,0.3989,0.6597,0.0288,0.0308,99.914
2024-11-15 02:30:00,HIGH-CARBON-STEEL,False,98.1231,1.1062,0.6719,1.3087,0.0213,0.0407,101.27189999999999
2025-05-12 22:30:00,SG-IRON,True,87.4893,3.6376,2.7324,0.7762,0.0132,0.0139,94.66260000000001
2025-07-28 17:15:00,HIGH-CARBON-STEEL,True,97.2249,0.5724,0.5962,1.3977,0.0179,0.0329,99.842
2024-10-31 15:05:00,HIGH-CARBON-STEEL,False,97.9485,1.0922,0.5153,1.0489,0.0305,0.0309,100.6663
2024-11-26 13:00:00,SG-IRON,False,84.2473,3.2761,2.6612,0.6864,0.0224,0.0092,90.9026
2024-11-08 04:40:00,MEDIUM-CARBON-STEEL,False,98.2262,0.4088,0.345,1.2831,0.0248,0.0239,100.3118
2024-06-27 17:45:00,MEDIUM-CARBON-STEEL,False,98.3182,0.5097,0.3499,1.0512,0.0293,0.0245,100.28280000000001
2025-11-09 02:35:00,SG-IRON,True,84.3796,3.4322,2.9824,0.7959,0.0171,0.0334,91.64059999999999
2024-11-20 10:55:00,HIGH-CARBON-STEEL,False,97.828,0.7566,0.3652,0.7077,0.0246,0.0275,99.70960000000002
2025-07-19 05:15:00,LOW-CARBON-STEEL,True,98.0977,0.2453,0.001,0.3906,0.0465,0.0379,98.819
2024-06-16 19:10:00,MEDIUM-CARBON-STEEL,False,98.4359,0.3056,0.3451,0.9069,0.0149,0.045,100.0534
2024-11-10 11:25:00,GREY-IRON,False,85.8405,3.4705,2.3286,0.7498,0.0606,0.1033,92.5533
2024-09-12 10:25:00,HIGH-CARBON-STEEL,False,98.0009,1.0356,0.4462,1.4558,0.0319,0.0277,100.9981
2025-03-14 15:50:00,GREY-IRON,False,87.5684,2.7336,1.4584,0.9489,0.0464,0.0847,92.84039999999999
2024-10-29 03:55:00,GREY-IRON,False,87.1674,3.1098,2.1576,1.0263,0.1157,0.0885,93.6653
2025-01-12 07:20:00,GREY-IRON,False,85.7838,3.311,1.8754,0.8806,0.0878,0.0527,91.9913
2024-01-05 23:45:00,SG-IRON,False,86.1883,3.4544,2.0846,0.7627,0.0686,0.0198,92.5784
2024-11-28 17:40:00,HIGH-CARBON-STEEL,False,97.5067,0.7986,0.5488,1.683,0.0255,0.0328,100.59539999999998
2024-08-29 05:10:00,LOW-CARBON-STEEL,False,99.3368,0.138,0.3522,0.8265,0.0151,0.0261,100.6947
2025-01-15 06:20:00,LOW-CARBON-STEEL,False,98.1571,0.0696,0.1095,0.5173,0.0247,0.0326,98.9108
2025-05-20 15:45:00,MEDIUM-CARBON-STEEL,True,97.3602,0.3635,0.6829,0.7709,0.0293,0.0221,99.22890000000001
2025-03-16 23:35:00,GREY-IRON,False,89.9419,2.9534,1.7287,0.6378,0.1008,0.0649,95.42750000000001
2025-03-09 09:30:00,SG-IRON,False,84.473,3.2916,1.9606,0.3852,0.056,0.0205,90.1869
2025-08-21 03:55:00,HIGH-CARBON-STEEL,True,96.7793,1.0175,0.6952,1.3784,0.0213,0.0281,99.9198
2024-04-20 17:35:00,LOW-CARBON-STEEL,False,98.1815,0.2432,0.4261,0.7648,0.0066,0.0204,99.6426
2024-12-11 10:45:00,GREY-IRON,False,87.9776,3.0727,1.4468,0.8275,0.0708,0.0984,93.4938
2025-05-09 08:55:00,MEDIUM-CARBON-STEEL,True,98.2116,0.3213,0.0674,1.3275,0.0047,0.0136,99.9461
2025-11-16 10:00:00,MEDIUM-CARBON-STEEL,True,97.9622,0.6429,0.3425,0.2036,0.0135,0.0582,99.22289999999998
2024-09-28 12:15:00,SG-IRON,False,85.5537,3.5315,2.3318,0.5022,0.0472,0.0203,91.98670000000001
2025-01-05 01:15:00,SG-IRON,False,89.3337,3.4263,2.4964,0.7543,0.0185,0.0183,96.04749999999999
2024-05-16 02:50:00,LOW-CARBON-STEEL,False,98.5828,0.133,0.1911,0.4997,0.0163,0.0432,99.46610000000001
2025-08-23 07:15:00,MEDIUM-CARBON-STEEL,True,98.3147,0.5106,0.7378,0.4143,0.018,0.0116,100.00699999999999
2025-05-23 18:50:00,LOW-CARBON-STEEL,True,98.3534,0.2647,0.572,0.6915,0.0375,0.0581,99.9772
2024-03-18 03:15:00,HIGH-CARBON-STEEL,False,97.1952,0.9119,0.554,1.6452,0.0161,0.0452,100.3676
2025-01-29 14:45:00,SG-IRON,False,89.1536,3.4738,2.5183,0.367,0.016,0.018,95.5467
2024-02-15 05:15:00,GREY-IRON,False,85.8771,2.7008,2.0235,0.4034,0.136,0.0697,91.2105
2025-06-04 09:00:00,LOW-CARBON-STEEL,True,98.6054,0.0864,0.001,0.5268,0.0471,0.0195,99.2862
2024-10-18 00:50:00,HIGH-CARBON-STEEL,False,97.486,1.1172,0.3782,1.342,0.0203,0.0242,100.3679
2024-02-03 15:05:00,MEDIUM-CARBON-STEEL,False,97.9957,0.47,0.1798,0.7012,0.0129,0.0423,99.4019
2024-07-02 16:00:00,SG-IRON,False,86.9924,3.3397,2.6722,0.7307,0.0249,0.0174,93.7773
2024-01-07 14:10:00,SG-IRON,False,88.0289,3.1724,2.3286,0.6264,0.0105,0.0222,94.18899999999998
2025-10-11 16:20:00,MEDIUM-CARBON-STEEL,True,97.84,0.1969,0.2913,0.9655,0.0098,0.0693,99.37280000000001
2025-04-03 19:15:00,HIGH-CARBON-STEEL,True,97.1634,1.0915,0.5317,1.2685,0.0337,0.0119,100.10069999999999
2024-08-07 06:55:00,SG-IRON,False,87.4942,3.3648,2.2882,0.454,0.0624,0.0108,93.6744
2025-01-05 06:45:00,HIGH-CARBON-STEEL,False,97.8204,0.8289,0.4618,1.4988,0.0309,0.0192,100.66000000000001
2024-05-08 23:40:00,MEDIUM-CARBON-STEEL,False,97.9305,0.4724,0.1757,0.8447,0.0115,0.0316,99.4664
2025-08-15 01:55:00,SG-IRON,True,81.3968,3.4743,2.5951,1.1949,0.0544,0.0225,88.738
2024-10-01 04:10:00,HIGH-CARBON-STEEL,False,97.3776,0.7412,0.3797,0.9294,0.0271,0.027,99.48200000000001
2025-09-29 16:50:00,HIGH-CARBON-STEEL,True,96.9347,1.4324,0.5088,1.0203,0.0057,0.0424,99.94430000000001
2024-11-04 04:20:00,SG-IRON,False,83.2249,3.8386,2.4759,0.5658,0.0618,0.0212,90.1882
2024-03-17 22:05:00,HIGH-CARBON-STEEL,False,98.1434,0.7609,0.4981,0.9549,0.0427,0.0287,100.42869999999999
2024-05-06 12:50:00,SG-IRON,False,88.7496,3.5331,2.0867,0.8579,0.0567,0.0315,95.3155
2025-03-24 13:30:00,HIGH-CARBON-STEEL,False,97.5371,1.1311,0.5952,1.4922,0.0078,0.0307,100.7941
2024-07-18 03:55:00,HIGH-CARBON-STEEL,False,97.8242,0.7003,0.4587,1.0364,0.022,0.0312,100.0728
2025-01-29 19:15:00,HIGH-CARBON-STEEL,False,97.5134,1.236,0.3543,1.2248,0.0308,0.0213,100.3806
2025-07-15 06:00:00,HIGH-CARBON-STEEL,True,97.7155,0.9282,0.1751,0.3715,0.0412,0.056,99.28750000000001
2024-09-13 16:10:00,MEDIUM-CARBON-STEEL,False,98.6497,0.3477,0.3325,0.692,0.0336,0.0117,100.0672
2025-06-24 17:05:00,GREY-IRON,True,91.735,3.2624,1.9611,1.0021,0.001,0.033,97.9946
2025-01-09 02:00:00,MEDIUM-CARBON-STEEL,False,98.1429,0.3945,0.3946,0.6221,0.0164,0.0334,99.6039
2025-11-21 20:30:00,LOW-CARBON-STEEL,True,98.4733,0.001,0.3902,1.115,0.0106,0.0189,100.00899999999999
2025-07-17 13:15:00,GREY-IRON,True,89.5839,3.0796,0.7854,0.232,0.0839,0.127,93.89179999999999
2025-11-18 14:25:00,HIGH-CARBON-STEEL,True,97.624,0.4546,0.471,1.5113,0.039,0.0334,100.1333
2024-07-17 13:55:00,SG-IRON,False,84.0973,3.1829,1.8229,0.3906,0.0485,0.031,89.57320000000003
2024-11-23 22:30:00,LOW-CARBON-STEEL,False,98.8007,0.2025,0.1665,0.7007,0.0335,0.0133,99.91720000000001
2025-09-10 16:15:00,LOW-CARBON-STEEL,True,99.0879,0.1168,0.4162,0.4162,0.0118,0.0223,100.0712
2025-07-08 00:30:00,HIGH-CARBON-STEEL,True,97.2287,0.4913,0.1941,1.3726,0.0217,0.0266,99.33500000000001
2024-06-29 06:20:00,HIGH-CARBON-STEEL,False,98.1087,1.1844,0.7059,0.9291,0.031,0.0313,100.99040000000001
2024-06-19 23:30:00,GREY-IRON,False,89.3209,3.5663,2.1618,1.0195,0.0583,0.0372,96.16399999999999
2024-09-10 18:55:00,SG-IRON,False,88.4472,3.1418,2.0101,0.8517,0.0415,0.0282,94.52049999999998
2025-04-17 22:30:00,HIGH-CARBON-STEEL,True,96.1401,1.5448,0.3521,1.9794,0.008,0.0221,100.04649999999998
2025-06-14 05:20:00,HIGH-CARBON-STEEL,True,98.1821,0.4113,0.6583,0.3258,0.0149,0.0111,99.6035
2024-09-05 18:45:00,MEDIUM-CARBON-STEEL,False,98.1425,0.4961,0.3891,0.9304,0.0356,0.0376,100.0313
2025-08-24 13:20:00,MEDIUM-CARBON-STEEL,True,97.6554,0.6742,0.6889,0.8753,0.0533,0.0289,99.97599999999998
2025-11-19 21:20:00,SG-IRON,True,85.0609,3.4506,2.1495,0.999,0.0321,0.0212,91.71329999999999
2024-04-19 01:00:00,MEDIUM-CARBON-STEEL,False,98.4223,0.5278,0.4734,0.9532,0.0171,0.0422,100.43599999999999
2024-07-29 17:50:00,LOW-CARBON-STEEL,False,99.0658,0.2493,0.2321,0.7147,0.0471,0.0401,100.34909999999999
2025-01-13 16:15:00,MEDIUM-CARBON-STEEL,False,98.238,0.4583,0.2852,0.8675,0.0257,0.0293,99.90400000000001
2024-06-12 13:45:00,SG-IRON,False,89.7112,3.4688,2.1733,0.463,0.0465,0.0211,95.8839
2025-10-23 12:00:00,HIGH-CARBON-STEEL,True,97.6337,1.0606,0.4038,0.8686,0.0273,0.0065,100.0005
2024-10-29 15:25:00,HIGH-CARBON-STEEL,False,98.3378,1.083,0.6857,1.0632,0.033,0.0467,101.2494
2025-02-09 09:10:00,SG-IRON,False,84.3805,3.568,2.3764,0.7377,0.0476,0.0297,91.13990000000001
2025-06-19 19:15:00,MEDIUM-CARBON-STEEL,True,98.5586,0.4553,0.4021,0.2143,0.0211,0.0407,99.6921
2024-08-02 00:20:00,HIGH-CARBON-STEEL,False,97.4718,0.9835,0.4366,1.3123,0.0242,0.029,100.25739999999999
2024-04-22 10:30:00,GREY-IRON,False,86.9979,3.4275,2.0678,1.1318,0.056,0.1064,93.78739999999999
2025-06-30 21:30:00,HIGH-CARBON-STEEL,True,96.8079,0.3741,0.3978,1.2585,0.0363,0.0336,98.90820000000001
2024-11-08 14:35:00,HIGH-CARBON-STEEL,False,97.5812,0.7091,0.58,0.7892,0.0185,0.027,99.705
2025-06-21 23:50:00,GREY-IRON,True,92.5282,3.4376,1.6913,0.3267,0.0483,0.0961,98.1282
2025-09-07 19:00:00,LOW-CARBON-STEEL,True,99.0029,0.0282,0.001,0.8341,0.0226,0.025,99.91380000000001
2025-02-24 16:50:00,LOW-CARBON-STEEL,False,98.9244,0.1068,0.4246,0.7867,0.0297,0.0339,100.30610000000001
2024-01-08 02:15:00,GREY-IRON,False,87.193,3.4148,1.6065,0.7784,0.1012,0.0379,93.1318
2024-03-05 00:10:00,HIGH-CARBON-STEEL,False,98.3124,1.015,0.6665,1.0318,0.0261,0.0356,101.0874
2025-01-01 18:25:00,LOW-CARBON-STEEL,False,98.4718,0.2268,0.3742,0.6016,0.0195,0.0377,99.7316
2024-12-22 22:25:00,SG-IRON,False,85.9029,3.207,2.1737,0.7523,0.0206,0.0256,92.0821
2025-01-28 21:30:00,GREY-IRON,False,88.0466,3.3262,1.612,0.5336,0.1009,0.0568,93.67609999999999
2025-09-10 20:50:00,HIGH-CARBON-STEEL,True,96.7579,1.182,0.5964,1.3749,0.027,0.0161,99.9543
2024-10-28 09:50:00,HIGH-CARBON-STEEL,False,97.6242,1.1506,0.6598,1.2667,0.0243,0.0297,100.7553
2025-11-12 15:20:00,MEDIUM-CARBON-STEEL,True,97.4298,0.4432,0.2659,1.7521,0.0223,0.0428,99.9561
2024-04-30 18:25:00,MEDIUM-CARBON-STEEL,False,98.5587,0.4204,0.6176,1.2903,0.0247,0.0258,100.9375
2025-05-27 06:45:00,SG-IRON,True,84.2328,3.5848,3.1029,0.0979,0.0085,0.01,91.0369
2024-06-12 12:10:00,MEDIUM-CARBON-STEEL,False,97.9899,0.567,0.3779,0.9246,0.021,0.0543,99.93469999999999
2024-11-16 18:45:00,LOW-CARBON-STEEL,False,98.8069,0.1338,0.415,0.6736,0.0273,0.0243,100.08089999999999
2024-12-15 07:25:00,HIGH-CARBON-STEEL,False,97.2877,1.0161,0.3892,1.3986,0.0275,0.0188,100.1379
2024-01-18 02:15:00,GREY-IRON,False,89.4611,3.5413,1.5958,0.5796,0.0682,0.05,95.296
2024-09-07 04:10:00,MEDIUM-CARBON-STEEL,False,98.0889,0.4624,0.2077,0.9955,0.0305,0.0331,99.81810000000002
2024-01-08 18:20:00,GREY-IRON,False,87.6837,2.7954,1.2333,0.7853,0.0635,0.0642,92.62540000000001
2025-01-07 20:30:00,MEDIUM-CARBON-STEEL,False,97.9926,0.4691,0.5303,1.2247,0.0323,0.0223,100.2713
2025-07-13 17:00:00,HIGH-CARBON-STEEL,True,96.2824,1.5466,0.7101,1.4927,0.0488,0.0418,100.12239999999998
2024-03-28 16:10:00,SG-IRON,False,87.5958,3.148,2.4553,0.401,0.0408,0.0171,93.65799999999999
2025-04-17 06:25:00,GREY-IRON,True,84.359,3.552,1.479,1.3922,0.1499,0.0885,91.0206
2024-11-30 13:50:00,GREY-IRON,False,87.5077,2.7505,1.6315,0.9115,0.1249,0.0644,92.99050000000001
2024-08-25 12:25:00,HIGH-CARBON-STEEL,False,97.6329,0.9521,0.5894,1.4881,0.0336,0.048,100.74410000000002
2024-03-04 13:25:00,MEDIUM-CARBON-STEEL,False,98.1052,0.3918,0.419,0.5441,0.0224,0.0346,99.5171
2025-09-10 07:35:00,GREY-IRON,True,88.6419,2.2812,2.856,0.7789,0.098,0.1389,94.7949
2025-08-31 15:45:00,MEDIUM-CARBON-STEEL,True,97.4733,0.5318,0.7299,1.1909,0.0282,0.0433,99.9974
2025-02-22 08:00:00,GREY-IRON,False,87.0492,2.8335,2.0826,0.8927,0.0807,0.1016,93.0403
2025-10-16 05:10:00,HIGH-CARBON-STEEL,True,95.9193,0.9221,0.9374,2.0914,0.016,0.0458,99.93200000000002
2025-11-15 14:00:00,LOW-CARBON-STEEL,True,98.3249,0.0089,0.0453,1.0009,0.0169,0.0365,99.4334
2024-07-11 18:30:00,LOW-CARBON-STEEL,False,99.2585,0.2254,0.3112,0.5972,0.0242,0.0329,100.44939999999998
2024-12-25 12:15:00,GREY-IRON,False,86.5923,2.6955,1.4736,0.6428,0.1016,0.0576,91.56339999999999
2024-09-27 21:50:00,LOW-CARBON-STEEL,False,98.9129,0.1333,0.2073,0.4826,0.0354,0.0312,99.8027
2025-10-25 23:40:00,SG-IRON,True,87.1413,3.7799,2.4033,0.7381,0.0307,0.0132,94.1065
2025-01-29 05:40:00,MEDIUM-CARBON-STEEL,False,97.9424,0.5145,0.4371,1.0238,0.035,0.0409,99.99369999999999
2025-03-18 20:10:00,HIGH-CARBON-STEEL,False,97.947,1.0475,0.8106,1.5811,0.0249,0.0485,101.45960000000001
2025-07-20 15:35:00,MEDIUM-CARBON-STEEL,True,96.9246,0.6695,0.4654,1.8333,0.0396,0.0536,99.98599999999999
2025-10-13 01:10:00,SG-IRON,True,79.7772,3.4005,2.1423,0.1053,0.0596,0.0201,85.505
2024-01-27 22:35:00,HIGH-CARBON-STEEL,False,97.6025,0.9406,0.397,1.0883,0.021,0.015,100.06440000000002
2024-09-20 11:55:00,SG-IRON,False,85.6654,3.6263,2.1891,0.3525,0.0369,0.008,91.8782
2024-02-06 10:00:00,SG-IRON,False,84.5347,3.481,2.2736,0.642,0.0526,0.0273,91.01119999999999
2024-09-24 14:50:00,GREY-IRON,False,87.9617,3.1118,1.4932,0.6941,0.0837,0.0808,93.4253
2025-03-08 01:35:00,MEDIUM-CARBON-STEEL,False,98.3412,0.4353,0.3713,0.9846,0.0154,0.0481,100.19590000000001
2024-12-04 08:40:00,MEDIUM-CARBON-STEEL,False,98.0435,0.3567,0.2978,0.8782,0.0366,0.0318,99.64460000000001
2024-02-17 04:20:00,HIGH-CARBON-STEEL,False,97.4791,1.0354,0.4458,1.7252,0.01,0.0334,100.72890000000001
2024-03-13 22:00:00,GREY-IRON,False,91.9586,3.26,2.3315,0.7738,0.0824,0.057,98.46330000000002
2024-10-14 21:30:00,SG-IRON,False,89.0913,3.6719,2.2523,0.6356,0.0436,0.021,95.7157
2024-03-09 21:55:00,SG-IRON,False,84.0023,3.4558,2.5388,0.524,0.0404,0.0188,90.5801
2025-01-11 15:00:00,HIGH-CARBON-STEEL,False,97.941,0.8119,0.5195,1.09,0.0234,0.017,100.40279999999998
2024-04-20 19:05:00,LOW-CARBON-STEEL,False,99.2774,0.0675,0.4393,0.5561,0.0147,0.029,100.384
2024-04-26 06:30:00,HIGH-CARBON-STEEL,False,97.3332,1.2644,0.6123,0.8588,0.0303,0.0302,100.1292
2025-03-15 05:15:00,MEDIUM-CARBON-STEEL,False,98.0576,0.3572,0.1771,0.7557,0.0297,0.0242,99.4015
2024-02-19 21:05:00,GREY-IRON,False,89.2497,3.1776,2.2661,1.061,0.0708,0.0668,95.89200000000001
2025-01-19 08:20:00,SG-IRON,False,87.4172,3.3391,2.2825,0.7539,0.0367,0.0285,93.85789999999999
2024-10-27 13:40:00,SG-IRON,False,86.8992,3.1485,2.1407,0.7975,0.0515,0.0152,93.05259999999998
2024-02-06 19:10:00,LOW-CARBON-STEEL,False,98.579,0.1014,0.3679,0.6568,0.032,0.0158,99.7529
2024-04-02 16:35:00,SG-IRON,False,84.7595,3.6069,2.5052,0.3613,0.0458,0.0164,91.2951
2024-06-16 10:05:00,HIGH-CARBON-STEEL,False,97.357,0.9936,0.4275,1.5701,0.0314,0.0204,100.39999999999999
2025-05-08 11:35:00,HIGH-CARBON-STEEL,True,96.7403,0.8718,0.53,1.3282,0.0295,0.0103,99.5101
2025-04-17 23:55:00,HIGH-CARBON-STEEL,True,98.066,0.5067,0.5441,0.8033,0.0239,0.0399,99.98389999999999
2024-05-29 19:05:00,HIGH-CARBON-STEEL,False,97.3968,1.1745,0.4259,1.5843,0.0196,0.0273,100.62839999999998
2025-06-18 17:55:00,MEDIUM-CARBON-STEEL,True,97.1722,0.4854,0.5012,1.6451,0.0043,0.0155,99.8237
2024-01-30 00:15:00,SG-IRON,False,84.2543,3.6829,2.2737,0.5694,0.0223,0.0189,90.82150000000001
2024-08-21 19:30:00,LOW-CARBON-STEEL,False,99.2581,0.088,0.4011,0.5954,0.0232,0.0193,100.3851
2024-04-18 13:10:00,MEDIUM-CARBON-STEEL,False,97.8561,0.508,0.4625,0.7081,0.0188,0.0223,99.5758
2024-06-16 19:50:00,SG-IRON,False,86.5653,3.6676,2.3598,0.6998,0.0312,0.0203,93.34400000000001
2024-10-20 00:00:00,MEDIUM-CARBON-STEEL,False,98.1237,0.4923,0.2857,0.9857,0.0201,0.0284,99.9359
2024-10-16 06:45:00,LOW-CARBON-STEEL,False,99.1438,0.1115,0.2613,0.6677,0.018,0.022,100.22430000000001
2024-12-09 11:25:00,SG-IRON,False,85.6036,3.6411,2.135,0.5854,0.0281,0.0219,92.0151
2025-07-29 14:30:00,HIGH-CARBON-STEEL,True,96.6113,0.9957,0.4941,1.9113,0.0129,0.0063,100.0316
2024-12-21 23:15:00,HIGH-CARBON-STEEL,False,97.6051,0.9692,0.5278,1.312,0.032,0.0318,100.47789999999999
2025-04-23 14:15:00,HIGH-CARBON-STEEL,True,97.3924,0.3875,0.3987,1.3713,0.0038,0.052,99.60570000000001
2024-08-06 04:30:00,LOW-CARBON-STEEL,False,98.6625,0.1754,0.4304,0.689,0.0319,0.0332,100.02239999999998
